"item_name","user_name","hours","user_id","item_id","rating"
"Dota 2",86499586,0.8,1962,97,0.0592216582064298
"Dota 2",295138491,2.2,8276,97,0.117033276931754
"Dota 2",161013852,718,4587,97,0.881838691483361
"Dota 2",145867654,283,4045,97,0.790186125211505
"Dota 2",141569027,3.6,3878,97,0.233220530174845
"Dota 2",181385269,1.4,5354,97,0.0831923293852228
"Dota 2",213580459,18.1,6595,97,0.508742244782854
"Dota 2",138695230,458,3778,97,0.838691483361533
"Dota 2",297581476,11.3,8344,97,0.436830231246475
"Dota 2",123671395,1290,3255,97,0.937112239142698
"Dota 2",83497449,10.8,1850,97,0.431190073322053
"Dota 2",138681278,7,3775,97,0.356175972927242
"Dota 2",195442852,2.3,5912,97,0.127185561195713
"Dota 2",141701102,55,3888,97,0.635363790186125
"Dota 2",163690628,22,4700,97,0.527918781725888
"Dota 2",212210746,467,6557,97,0.840665538635081
"Dota 2",161117453,258,4595,97,0.780597856739987
"Dota 2",56256991,723,1029,97,0.882402707275803
"Dota 2",182175005,55,5387,97,0.635363790186125
"Dota 2",232021495,60,7039,97,0.643824027072758
"Dota 2",295708462,6.5,8294,97,0.344613649182177
"Dota 2",139456215,5.5,3810,97,0.315848843767626
"Dota 2",147140659,307,4089,97,0.798364354201916
"Dota 2",185390486,1298,5521,97,0.937394247038919
"Dota 2",278801828,50,7992,97,0.622109419063733
"Dota 2",147228931,3.4,4093,97,0.223914269599549
"Dota 2",149920224,939,4177,97,0.907501410039481
"Dota 2",188573606,27,5656,97,0.551043429216018
"Dota 2",156946266,3458,4428,97,0.99041173152849
"Dota 2",144516443,39,3989,97,0.594472645234066
"Dota 2",268934736,53,7879,97,0.630569655950366
"Dota 2",138939472,457,3786,97,0.838409475465312
"Dota 2",300089223,65,8434,97,0.65228426395939
"Dota 2",139706897,3.2,3816,97,0.210941906373378
"Dota 2",171087166,120,4989,97,0.711787930062041
"Dota 2",147340721,15.6,4096,97,0.486181613085166
"Dota 2",300254785,12.6,8443,97,0.453186689227298
"Dota 2",204793925,28,6292,97,0.554709531866892
"Dota 2",139804310,62,3819,97,0.64692611393119
"Dota 2",155061850,1079,4352,97,0.919627749576989
"Dota 2",253549183,1155,7637,97,0.926677946982517
"Dota 2",253675435,130,7639,97,0.719402143260011
"Dota 2",157414627,14.1,4447,97,0.468133107727016
"Dota 2",144578181,28,3993,97,0.554709531866892
"Dota 2",162652854,87,4658,97,0.681049069373942
"Dota 2",114017825,297,2930,97,0.795262267343484
"Dota 2",228507886,6.5,6959,97,0.344613649182177
"Dota 2",184161063,17.1,5474,97,0.501128031584884
"Dota 2",177313747,484,5212,97,0.846587704455723
"Dota 2",155182551,4228,4361,97,0.994923857868028
"Dota 2",186347003,4.4,5570,97,0.273547659334461
"Dota 2",204813749,3.6,6294,97,0.233220530174845
"Dota 2",202128053,34,6189,97,0.577834179357022
"Dota 2",216931933,100,6707,97,0.693739424703891
"Dota 2",127272741,5.9,3380,97,0.330231246474901
"Dota 2",188773446,125,5666,97,0.716018048505358
"Dota 2",177441119,180,5218,97,0.745910885504793
"Dota 2",136705294,61,3702,97,0.644670050761421
"Dota 2",280348554,194,8018,97,0.753243090806541
"Dota 2",243711507,372,7378,97,0.817540891144951
"Dota 2",11161178,256,139,97,0.780033840947545
"Dota 2",160055758,2.5,4553,97,0.150310208685843
"Dota 2",308114190,2.5,8613,97,0.150310208685843
"Dota 2",283482222,2.4,8071,97,0.138747884940778
"Dota 2",226033921,1.8,6911,97,0.0967287084038353
"Dota 2",153431729,7.5,4294,97,0.367738296672307
"Dota 2",247003548,135,7466,97,0.722504230118443
"Dota 2",286105002,4.3,8125,97,0.269035532994924
"Dota 2",242914933,16.5,7355,97,0.495487873660462
"Dota 2",234785523,7.4,7103,97,0.364918217710096
"Dota 2",298367684,2.9,8373,97,0.186689227298364
"Dota 2",242896221,3,7354,97,0.194021432600113
"Dota 2",290573962,8.4,8184,97,0.387760857304004
"Dota 2",281082462,241,8029,97,0.774393683023124
"Dota 2",189971720,16.9,5716,97,0.498871968415116
"Dota 2",153593157,764,4300,97,0.887760857304004
"Dota 2",286545176,88,8131,97,0.682459108855048
"Dota 2",72958745,9.5,1535,97,0.411167512690355
"Dota 2",130678525,905,3514,97,0.90468133107727
"Dota 2",198962605,183,6051,97,0.747320924985898
"Dota 2",150974633,8.5,4218,97,0.390298928369994
"Dota 2",123397302,89,3247,97,0.683869148336153
"Dota 2",308563852,8.4,8628,97,0.387760857304004
"Dota 2",281401386,3.2,8035,97,0.210941906373378
"Dota 2",202287486,1323,6194,97,0.939650310208688
"Dota 2",197458771,130,5989,97,0.719402143260011
"Dota 2",168473500,2.2,4886,97,0.117033276931754
"Dota 2",229285089,388,6977,97,0.821771009588267
"Dota 2",184493955,3.1,5484,97,0.203045685279188
"Dota 2",210896662,4.9,6509,97,0.293288212069938
"Dota 2",240429307,14,7265,97,0.467287084038353
"Dota 2",254331853,2.7,7652,97,0.171460800902425
"Dota 2",113530439,809,2915,97,0.893119007332205
"Dota 2",123546767,2.4,3251,97,0.138747884940778
"Dota 2",65342306,83,1315,97,0.675972927241962
"Dota 2",138963130,7.8,3790,97,0.375916525662718
"Dota 2",237012219,276,7164,97,0.787930062041736
"Dota 2",165831570,361,4781,97,0.815002820078961
"Dota 2",1950243,1.1,29,97,0.0730400451212634
"Dota 2",308819212,6.4,8634,97,0.343203609701072
"Dota 2",169771622,703,4932,97,0.880428652002255
"Dota 2",49754148,4.3,858,97,0.269035532994924
"Dota 2",46028967,0.3,756,97,0.0160744500846024
"Dota 2",71331921,85,1483,97,0.678228990411731
"Dota 2",260813316,10.4,7795,97,0.424985899605189
"Dota 2",160364257,8.3,4562,97,0.385504794134236
"Dota 2",149711127,6.3,4166,97,0.341511562323745
"Dota 2",291846968,1.4,8202,97,0.0831923293852228
"Dota 2",211020695,94,6515,97,0.689791314156796
"Dota 2",167385563,4.1,4845,97,0.260011280315849
"Dota 2",167364183,2.5,4844,97,0.150310208685843
"Dota 2",172941662,272,5050,97,0.785956006768188
"Dota 2",131785763,3.4,3551,97,0.223914269599549
"Dota 2",128925610,2092,3441,97,0.971799210377896
"Dota 2",175820566,857,5157,97,0.897913141567964
"Dota 2",126622399,170,3359,97,0.740270727580371
"Dota 2",184648711,2.5,5495,97,0.150310208685843
"Dota 2",92914917,3738,2185,97,0.99294980259448
"Dota 2",50818751,1603,892,97,0.953468697123523
"Dota 2",217852939,54,6728,97,0.632543711223914
"Dota 2",156669447,15.5,4415,97,0.484771573604061
"Dota 2",105159839,1829,2620,97,0.962492949802599
"Dota 2",197179748,22,5973,97,0.527918781725888
"Dota 2",139110840,4.9,3795,97,0.293288212069938
"Dota 2",188425099,2.8,5649,97,0.177664974619289
"Dota 2",285386664,16.5,8106,97,0.495487873660462
"Dota 2",80384872,1195,1755,97,0.928934010152286
"Dota 2",295171886,164,8277,97,0.738860688099266
"Dota 2",88410966,0.2,2028,97,0.00394811054709532
"Dota 2",145078067,14.8,4019,97,0.477157360406091
"Dota 2",237390911,36,7177,97,0.584320360970107
"Dota 2",145050295,71,4018,97,0.65989847715736
"Dota 2",158267574,5.8,4469,97,0.32741116751269
"Dota 2",166747492,2.6,4815,97,0.160744500846024
"Dota 2",252973296,8,7621,97,0.379864636209814
"Dota 2",231505005,164,7030,97,0.738860688099266
"Dota 2",92929791,30,2186,97,0.562605752961083
"Dota 2",299797806,96,8420,97,0.690919345741681
"Dota 2",173266809,393,5061,97,0.823181049069372
"Dota 2",299833291,142,8421,97,0.725888324873096
"Dota 2",225110915,7.5,6891,97,0.367738296672307
"Dota 2",305697665,30,8581,97,0.562605752961083
"Dota 2",5949488,3.5,70,97,0.230118443316413
"Dota 2",178007464,12.1,5239,97,0.44839255499154
"Dota 2",86978692,34,1981,97,0.577834179357022
"Dota 2",77665527,3.3,1678,97,0.217710095882685
"Dota 2",186814006,541,5586,97,0.858996051889451
"Dota 2",75092930,5.2,1602,97,0.303440496333897
"Dota 2",166228529,39,4796,97,0.594472645234066
"Dota 2",186762233,24,5584,97,0.539763113367174
"Dota 2",184963003,1.3,5506,97,0.0798082346305697
"Dota 2",249847732,13,7536,97,0.457416807670615
"Dota 2",205793409,1.6,6326,97,0.0899605188945291
"Dota 2",228039903,7,6945,97,0.356175972927242
"Dota 2",236026990,81,7137,97,0.673434856175973
"Dota 2",144532046,2758,3990,97,0.985617597292731
"Dota 2",166234928,856,4797,97,0.897349125775522
"Dota 2",119909634,3,3126,97,0.194021432600113
"Dota 2",175063109,268,5138,97,0.784263959390862
"Dota 2",173469318,116,5069,97,0.708685843203609
"Dota 2",241671581,99,7302,97,0.692611393119007
"Dota 2",282755920,51,8060,97,0.625493513818387
"Dota 2",196256646,13,5944,97,0.457416807670615
"Dota 2",59157389,721,1131,97,0.882120699379582
"Dota 2",200086626,1322,6108,97,0.939368302312467
"Dota 2",98308239,5142,2387,97,0.997179921037797
"Dota 2",166539261,23,4804,97,0.534122955442752
"Dota 2",252007735,8.3,7596,97,0.385504794134236
"Dota 2",131876863,2.3,3552,97,0.127185561195713
"Dota 2",119430691,877,3113,97,0.901015228426396
"Dota 2",241742834,4.3,7304,97,0.269035532994924
"Dota 2",93030550,2.5,2191,97,0.150310208685843
"Dota 2",300645203,2.9,8451,97,0.186689227298364
"Dota 2",117724509,8.4,3057,97,0.387760857304004
"Dota 2",173766396,241,5077,97,0.774393683023124
"Dota 2",200420585,2.1,6117,97,0.106880992667795
"Dota 2",47332601,3.1,790,97,0.203045685279188
"Dota 2",250414887,0.6,7553,97,0.0490693739424704
"Dota 2",250402599,90,7552,97,0.685279187817259
"Dota 2",117883499,4.7,3060,97,0.28595600676819
"Dota 2",73835640,16.7,1571,97,0.49746192893401
"Dota 2",236434806,3.7,7151,97,0.23716864072194
"Dota 2",2428602,473,35,97,0.842921601804849
"Dota 2",189389925,2.7,5689,97,0.171460800902425
"Dota 2",134927689,83,3646,97,0.675972927241962
"Dota 2",228908339,419,6967,97,0.829385222786236
"Dota 2",97614578,652,2365,97,0.873660462492949
"Dota 2",234912279,2.3,7105,97,0.127185561195713
"Dota 2",308098481,8.7,8611,97,0.395375070501974
"Dota 2",180608368,12.5,5319,97,0.452058657642414
"Dota 2",286178286,2.4,8127,97,0.138747884940778
"Dota 2",252074145,4.1,7602,97,0.260011280315849
"Dota 2",83671083,2.6,1858,97,0.160744500846024
"Dota 2",144024725,206,3972,97,0.759447264523405
"Dota 2",212790797,5.9,6572,97,0.330231246474901
"Dota 2",213893829,6.1,6605,97,0.334743372814439
"Dota 2",99704390,288,2431,97,0.79159616469261
"Dota 2",172396268,10.7,5036,97,0.429498025944726
"Dota 2",258482885,2.9,7738,97,0.186689227298364
"Dota 2",169258848,752,4921,97,0.886350817822899
"Dota 2",144736559,370,4002,97,0.816976875352509
"Dota 2",212915541,1605,6577,97,0.954032712915965
"Dota 2",140408017,1250,3840,97,0.933728144388045
"Dota 2",184444733,8.8,5482,97,0.397913141567964
"Dota 2",114922862,55,2964,97,0.635363790186125
"Dota 2",34901647,61,515,97,0.644670050761421
"Dota 2",100630947,10442,2458,97,1.00000000000001
"Dota 2",103731895,25,2569,97,0.545121263395375
"Dota 2",130851836,1298,3520,97,0.937394247038919
"Dota 2",124878949,2.8,3300,97,0.177664974619289
"Dota 2",141950398,1316,3902,97,0.938804286520025
"Dota 2",224737765,820,6881,97,0.893965031020869
"Dota 2",236854541,16.2,7161,97,0.493795826283136
"Dota 2",149451413,2.5,4160,97,0.150310208685843
"Dota 2",140488802,2320,3842,97,0.976593344613655
"Dota 2",7907686,0.6,92,97,0.0490693739424704
"Dota 2",123483924,1622,3250,97,0.954878736604628
"Dota 2",162319568,1259,4646,97,0.93513818386915
"Dota 2",115275499,8,2979,97,0.379864636209814
"Dota 2",180780478,56,5327,97,0.637055837563451
"Dota 2",252352661,0.9,7612,97,0.0634517766497462
"Dota 2",256528415,5.7,7696,97,0.323463056965595
"Dota 2",284769694,5,8095,97,0.296672306824591
"Dota 2",141402600,22,3872,97,0.527918781725888
"Dota 2",145722517,176,4039,97,0.743372814438803
"Dota 2",301987885,15.8,8485,97,0.488155668358714
"Dota 2",219509107,2.1,6774,97,0.106880992667795
"Dota 2",211925330,290,6545,97,0.792724196277494
"Dota 2",152959594,10.4,4280,97,0.424985899605189
"Dota 2",167360036,820,4842,97,0.893965031020869
"Dota 2",245775672,5.7,7434,97,0.323463056965595
"Dota 2",294888042,4.6,8268,97,0.281443880428652
"Dota 2",109655092,31,2784,97,0.56711787930062
"Dota 2",181716896,267,5370,97,0.78369994359842
"Dota 2",177804968,2.9,5229,97,0.186689227298364
"Dota 2",184599047,5.6,5494,97,0.320078962210942
"Dota 2",114273290,45,2939,97,0.610265087422447
"Dota 2",175711893,599,5152,97,0.867738296672306
"Dota 2",158159336,3.7,4464,97,0.23716864072194
"Dota 2",148860618,14.8,4138,97,0.477157360406091
"Dota 2",44755776,0.4,723,97,0.0273547659334461
"Dota 2",149741997,181,4167,97,0.746192893401014
"Dota 2",126656629,2.4,3361,97,0.138747884940778
"Dota 2",197090954,64,5969,97,0.651156232374506
"Dota 2",42657809,11.8,677,97,0.442752397067118
"Dota 2",302394761,0.1,8496,97,0
"Dota 2",105186824,3.4,2621,97,0.223914269599549
"Dota 2",188421568,648,5648,97,0.872814438804285
"Dota 2",48666962,0.7,823,97,0.0547095318668923
"Dota 2",180115904,3.1,5303,97,0.203045685279188
"Dota 2",295268274,3.7,8280,97,0.23716864072194
"Dota 2",195453723,3,5913,97,0.194021432600113
"Dota 2",295386628,3.5,8283,97,0.230118443316413
"Dota 2",168686827,747,4895,97,0.885786802030456
"Dota 2",195484725,4.2,5914,97,0.263677382966723
"Dota 2",220217607,711,6790,97,0.881274675690919
"Dota 2",277874860,646,7980,97,0.871968415115622
"Dota 2",145117004,0.2,4020,97,0.00394811054709532
"Dota 2",235723933,8.5,7125,97,0.390298928369994
"Dota 2",98839983,3672,2401,97,0.991539763113374
"Dota 2",257110911,4.5,7715,97,0.277495769881557
"Dota 2",116912767,1.9,3030,97,0.0995487873660462
"Dota 2",100353577,57,2450,97,0.639875916525662
"Dota 2",295626029,4.5,8292,97,0.277495769881557
"Dota 2",246056879,3.4,7441,97,0.223914269599549
"Dota 2",158383365,2.7,4474,97,0.171460800902425
"Dota 2",232048969,118,7041,97,0.710377890580936
"Dota 2",295809791,3.3,8297,97,0.217710095882685
"Dota 2",205641661,9.5,6323,97,0.411167512690355
"Dota 2",278932462,87,7993,97,0.681049069373942
"Dota 2",30913209,506,439,97,0.851663846587703
"Dota 2",295832595,88,8298,97,0.682459108855048
"Dota 2",306547522,2.8,8586,97,0.177664974619289
"Dota 2",97298878,8.6,2356,97,0.393401015228426
"Dota 2",142844201,128,3933,97,0.718274111675126
"Dota 2",132044394,2.3,3561,97,0.127185561195713
"Dota 2",89508629,231,2066,97,0.769599548787365
"Dota 2",133439936,1.2,3605,97,0.0767061477721376
"Dota 2",130201800,2.1,3495,97,0.106880992667795
"Dota 2",248757796,16.8,7512,97,0.498307952622673
"Dota 2",188184581,40,5635,97,0.598702763677383
"Dota 2",148893116,6.1,4139,97,0.334743372814439
"Dota 2",265558728,470,7841,97,0.841793570219965
"Dota 2",48984158,2458,831,97,0.980259447264529
"Dota 2",218580878,9.7,6747,97,0.414269599548787
"Dota 2",14417857,57,183,97,0.639875916525662
"Dota 2",152078939,2.2,4248,97,0.117033276931754
"Dota 2",252012035,2,7597,97,0.102086858432036
"Dota 2",228412369,175,6957,97,0.743090806542582
"Dota 2",35047392,2.2,522,97,0.117033276931754
"Dota 2",228541607,6.8,6961,97,0.350817822899041
"Dota 2",252024637,11.1,7599,97,0.434010152284264
"Dota 2",303077093,7.1,8524,97,0.359842075578116
"Dota 2",79211079,0.8,1718,97,0.0592216582064298
"Dota 2",181593489,2.9,5361,97,0.186689227298364
"Dota 2",130470206,4.5,3508,97,0.277495769881557
"Dota 2",86733992,0.6,1972,97,0.0490693739424704
"Dota 2",93300963,776,2205,97,0.889452904681331
"Dota 2",206599635,46,6368,97,0.61336717428088
"Dota 2",225851590,315,6906,97,0.800902425267906
"Dota 2",153156310,2496,4289,97,0.98054145516075
"Dota 2",246675065,12.1,7459,97,0.44839255499154
"Dota 2",176318036,1087,5178,97,0.921037789058094
"Dota 2",51382080,7,904,97,0.356175972927242
"Dota 2",276101470,420,7955,97,0.829949238578679
"Dota 2",170591712,47,4975,97,0.615905245346869
"Dota 2",160844169,274,4579,97,0.786802030456851
"Dota 2",149150848,43,4147,97,0.606598984771573
"Dota 2",194970068,2291,5894,97,0.975747320924991
"Dota 2",9563573,25,112,97,0.545121263395375
"Dota 2",189866742,1213,5710,97,0.930344049633391
"Dota 2",155190853,13.2,4363,97,0.460800902425268
"Dota 2",298327915,185,8370,97,0.748166948674562
"Dota 2",153475364,2.4,4296,97,0.138747884940778
"Dota 2",133609786,57,3611,97,0.639875916525662
"Dota 2",127541532,33,3389,97,0.574450084602368
"Dota 2",198914333,439,6049,97,0.834179357021995
"Dota 2",240400609,7.6,7261,97,0.370276367738297
"Dota 2",296449198,63,8318,97,0.64946418499718
"Dota 2",129922806,11.8,3483,97,0.442752397067118
"Dota 2",245255545,51,7416,97,0.625493513818387
"Dota 2",117210908,2.8,3039,97,0.177664974619289
"Dota 2",163027169,3.5,4676,97,0.230118443316413
"Dota 2",303413869,5.9,8537,97,0.330231246474901
"Dota 2",154208464,1050,4319,97,0.916807670614778
"Dota 2",190654528,146,5739,97,0.728708403835307
"Dota 2",168349102,388,4883,97,0.821771009588267
"Dota 2",28472068,13,381,97,0.457416807670615
"Dota 2",123361818,959,3246,97,0.908347433728145
"Dota 2",254097023,4.4,7647,97,0.273547659334461
"Dota 2",181628052,3.7,5364,97,0.23716864072194
"Dota 2",154210162,780,4320,97,0.890298928369994
"Dota 2",205240425,34,6307,97,0.577834179357022
"Dota 2",240448703,8.5,7266,97,0.390298928369994
"Dota 2",284444506,16.7,8088,97,0.49746192893401
"Dota 2",224754050,367,6883,97,0.816694867456287
"Dota 2",195943868,1026,5927,97,0.915397631133672
"Dota 2",260499716,11.5,7791,97,0.439650310208686
"Dota 2",202427012,31,6200,97,0.56711787930062
"Dota 2",136866564,0.1,3709,97,0
"Dota 2",199255181,12.5,6067,97,0.452058657642414
"Dota 2",266885016,14.3,7859,97,0.470953186689227
"Dota 2",12985315,0.2,167,97,0.00394811054709532
"Dota 2",138561124,1702,3767,97,0.956570783981955
"Dota 2",221548709,435,6817,97,0.833615341229553
"Dota 2",135162448,13.1,3655,97,0.459390862944162
"Dota 2",238821887,592,7214,97,0.8663282571912
"Dota 2",207077290,1268,6386,97,0.935984207557814
"Dota 2",181700777,1069,5368,97,0.918499717992105
"Dota 2",115958331,0.9,3001,97,0.0634517766497462
"Dota 2",182780973,2.6,5420,97,0.160744500846024
"Dota 2",120171057,2,3138,97,0.102086858432036
"Dota 2",96963765,1145,2349,97,0.92498589960519
"Dota 2",146594813,3,4074,97,0.194021432600113
"Dota 2",87162199,0.3,1987,97,0.0160744500846024
"Dota 2",309216884,4,8647,97,0.2526790750141
"Dota 2",175738505,5.6,5153,97,0.320078962210942
"Dota 2",6717871,0.7,76,97,0.0547095318668923
"Dota 2",215008934,7.9,6633,97,0.377608573040045
"Dota 2",174716529,19.9,5123,97,0.520304568527919
"Dota 2",238466173,9.2,7204,97,0.405527354765933
"Dota 2",147381026,4.3,4097,97,0.269035532994924
"Dota 2",148246305,252,4115,97,0.778905809362661
"Dota 2",188665937,74,5662,97,0.663846587704455
"Dota 2",100096071,2.6,2443,97,0.160744500846024
"Dota 2",83975567,318,1871,97,0.802594472645233
"Dota 2",256766924,1212,7703,97,0.93006204173717
"Dota 2",302378981,13.1,8495,97,0.459390862944162
"Dota 2",251410133,241,7581,97,0.774393683023124
"Dota 2",304848876,42,8572,97,0.603778905809362
"Dota 2",239305859,104,7232,97,0.696841511562324
"Dota 2",131217195,2179,3529,97,0.973773265651443
"Dota 2",227535595,2.1,6933,97,0.106880992667795
"Dota 2",132008856,527,3559,97,0.856457980823462
"Dota 2",117402082,2.4,3045,97,0.138747884940778
"Dota 2",237281095,6.2,7174,97,0.338973491257755
"Dota 2",139166190,143,3798,97,0.726734348561759
"Dota 2",139171297,926,3799,97,0.906937394247039
"Dota 2",239235805,2.2,7229,97,0.117033276931754
"Dota 2",64027842,0.2,1273,97,0.00394811054709532
"Dota 2",114447625,2.6,2945,97,0.160744500846024
"Dota 2",136053642,560,3682,97,0.862662154540326
"Dota 2",173256445,19.9,5060,97,0.520304568527919
"Dota 2",285664668,143,8113,97,0.726734348561759
"Dota 2",147131147,44,4088,97,0.609137055837563
"Dota 2",118920238,150,3091,97,0.731246474901296
"Dota 2",195594316,3.8,5917,97,0.243372814438804
"Dota 2",244878837,4,7406,97,0.2526790750141
"Dota 2",102927775,3.3,2539,97,0.217710095882685
"Dota 2",125145239,148,3307,97,0.730118443316412
"Dota 2",130062637,14.1,3491,97,0.468133107727016
"Dota 2",163294758,33,4687,97,0.574450084602368
"Dota 2",188533496,3.2,5655,97,0.210941906373378
"Dota 2",105586920,3695,2634,97,0.992103778905816
"Dota 2",130057540,648,3490,97,0.872814438804285
"Dota 2",167153680,195,4832,97,0.754371122391426
"Dota 2",102244595,3.1,2513,97,0.203045685279188
"Dota 2",110478743,15.5,2812,97,0.484771573604061
"Dota 2",218463646,475,6744,97,0.844331641285955
"Dota 2",125589748,4.5,3327,97,0.277495769881557
"Dota 2",137623071,63,3730,97,0.64946418499718
"Dota 2",217463159,9.1,6716,97,0.403553299492386
"Dota 2",155420511,243,4367,97,0.775521714608008
"Dota 2",212949727,107,6578,97,0.699097574732092
"Dota 2",234987725,2.6,7109,97,0.160744500846024
"Dota 2",103093060,1164,2544,97,0.927241962774959
"Dota 2",186323628,3,5567,97,0.194021432600113
"Dota 2",2110581,20,32,97,0.521150592216582
"Dota 2",113771004,18.9,2926,97,0.51297236322617
